file,class,isosurface_points,isosurface_cells
data/vtk/pituitary/Tr-pi_239.vtk,pituitary,46145,91680
data/vtk/pituitary/Tr-pi_24.vtk,pituitary,50598,100180
data/vtk/pituitary/Tr-pi_240.vtk,pituitary,22351,43856
data/vtk/pituitary/Tr-pi_241.vtk,pituitary,54192,107700
data/vtk/pituitary/Tr-pi_242.vtk,pituitary,38620,76448
data/vtk/pituitary/Tr-pi_243.vtk,pituitary,39280,77632
data/vtk/pituitary/Tr-pi_244.vtk,pituitary,44650,88416
data/vtk/pituitary/Tr-pi_245.vtk,pituitary,13726,26784
data/vtk/pituitary/Tr-pi_246.vtk,pituitary,103520,205180
data/vtk/pituitary/Tr-pi_247.vtk,pituitary,17002,33416
data/vtk/pituitary/Tr-pi_248.vtk,pituitary,40644,80552
data/vtk/pituitary/Tr-pi_249.vtk,pituitary,24332,48248
data/vtk/pituitary/Tr-pi_25.vtk,pituitary,45515,90384
data/vtk/pituitary/Tr-pi_250.vtk,pituitary,35778,70612
data/vtk/pituitary/Tr-pi_251.vtk,pituitary,42044,83060
data/vtk/pituitary/Tr-pi_252.vtk,pituitary,33922,66960
data/vtk/pituitary/Tr-pi_253.vtk,pituitary,29310,58020
data/vtk/pituitary/Tr-pi_254.vtk,pituitary,9994,19488
data/vtk/pituitary/Tr-pi_255.vtk,pituitary,38890,76672
data/vtk/pituitary/Tr-pi_256.vtk,pituitary,38281,75680
data/vtk/pituitary/Tr-pi_257.vtk,pituitary,46226,91412
data/vtk/pituitary/Tr-pi_258.vtk,pituitary,12462,24280
data/vtk/pituitary/Tr-pi_259.vtk,pituitary,25636,50508
data/vtk/pituitary/Tr-pi_26.vtk,pituitary,57316,113928
data/vtk/pituitary/Tr-pi_260.vtk,pituitary,32882,65116
data/vtk/pituitary/Tr-pi_261.vtk,pituitary,33030,65404
data/vtk/pituitary/Tr-pi_262.vtk,pituitary,32754,64620
data/vtk/pituitary/Tr-pi_263.vtk,pituitary,41958,83184
data/vtk/pituitary/Tr-pi_264.vtk,pituitary,49508,98240
data/vtk/pituitary/Tr-pi_265.vtk,pituitary,26070,51560
data/vtk/pituitary/Tr-pi_266.vtk,pituitary,25160,49760
data/vtk/pituitary/Tr-pi_267.vtk,pituitary,40408,80380
data/vtk/pituitary/Tr-pi_268.vtk,pituitary,47496,94008
data/vtk/pituitary/Tr-pi_269.vtk,pituitary,25792,51012
data/vtk/pituitary/Tr-pi_27.vtk,pituitary,52174,103776
data/vtk/pituitary/Tr-pi_270.vtk,pituitary,21132,41360
data/vtk/pituitary/Tr-pi_271.vtk,pituitary,10554,20636
data/vtk/pituitary/Tr-pi_272.vtk,pituitary,36712,72376
data/vtk/pituitary/Tr-pi_273.vtk,pituitary,56370,111768
data/vtk/pituitary/Tr-pi_274.vtk,pituitary,23262,45928
data/vtk/pituitary/Tr-pi_275.vtk,pituitary,18134,35684
data/vtk/pituitary/Tr-pi_276.vtk,pituitary,63816,126792
data/vtk/pituitary/Tr-pi_277.vtk,pituitary,31282,61456
data/vtk/pituitary/Tr-pi_278.vtk,pituitary,51486,102008
data/vtk/pituitary/Tr-pi_279.vtk,pituitary,43886,86860
data/vtk/pituitary/Tr-pi_28.vtk,pituitary,37528,74244
data/vtk/pituitary/Tr-pi_280.vtk,pituitary,50710,100524
data/vtk/pituitary/Tr-pi_281.vtk,pituitary,24858,48860
data/vtk/pituitary/Tr-pi_282.vtk,pituitary,48787,96688
data/vtk/pituitary/Tr-pi_283.vtk,pituitary,35260,69484
data/vtk/pituitary/Tr-pi_284.vtk,pituitary,38352,75820
data/vtk/pituitary/Tr-pi_285.vtk,pituitary,49590,98520
data/vtk/pituitary/Tr-pi_286.vtk,pituitary,69612,138392
data/vtk/pituitary/Tr-pi_287.vtk,pituitary,53032,105456
data/vtk/pituitary/Tr-pi_288.vtk,pituitary,33764,66296
data/vtk/pituitary/Tr-pi_289.vtk,pituitary,978,1912
data/vtk/pituitary/Tr-pi_29.vtk,pituitary,39940,79152
data/vtk/pituitary/Tr-pi_290.vtk,pituitary,19487,38272
data/vtk/pituitary/Tr-pi_291.vtk,pituitary,35664,70476
data/vtk/pituitary/Tr-pi_292.vtk,pituitary,41852,82924
data/vtk/pituitary/Tr-pi_293.vtk,pituitary,50936,100852
data/vtk/pituitary/Tr-pi_294.vtk,pituitary,43972,86856
data/vtk/pituitary/Tr-pi_295.vtk,pituitary,39516,78560
data/vtk/pituitary/Tr-pi_296.vtk,pituitary,49688,98660
data/vtk/pituitary/Tr-pi_297.vtk,pituitary,34528,68020
data/vtk/pituitary/Tr-pi_298.vtk,pituitary,15576,30444
data/vtk/pituitary/Tr-pi_299.vtk,pituitary,54460,108448
data/vtk/pituitary/Tr-pi_3.vtk,pituitary,42098,83428
data/vtk/pituitary/Tr-pi_30.vtk,pituitary,40001,79292
data/vtk/pituitary/Tr-pi_300.vtk,pituitary,58622,116560
data/vtk/pituitary/Tr-pi_301.vtk,pituitary,45896,90920
data/vtk/pituitary/Tr-pi_302.vtk,pituitary,51310,101724
data/vtk/pituitary/Tr-pi_303.vtk,pituitary,39924,79404
data/vtk/pituitary/Tr-pi_304.vtk,pituitary,41398,82048
data/vtk/pituitary/Tr-pi_305.vtk,pituitary,14468,28440
data/vtk/pituitary/Tr-pi_306.vtk,pituitary,37244,73440
data/vtk/pituitary/Tr-pi_307.vtk,pituitary,50746,100996
data/vtk/pituitary/Tr-pi_308.vtk,pituitary,19960,38724
data/vtk/pituitary/Tr-pi_309.vtk,pituitary,24598,48500
data/vtk/pituitary/Tr-pi_31.vtk,pituitary,16327,32048
data/vtk/pituitary/Tr-pi_310.vtk,pituitary,54210,107952
data/vtk/pituitary/Tr-pi_311.vtk,pituitary,23440,45720
data/vtk/pituitary/Tr-pi_312.vtk,pituitary,58048,115508
data/vtk/pituitary/Tr-pi_313.vtk,pituitary,30066,59640
data/vtk/pituitary/Tr-pi_314.vtk,pituitary,31902,63016
data/vtk/pituitary/Tr-pi_315.vtk,pituitary,48772,96404
data/vtk/pituitary/Tr-pi_316.vtk,pituitary,43462,86356
data/vtk/pituitary/Tr-pi_317.vtk,pituitary,57580,114588
data/vtk/pituitary/Tr-pi_318.vtk,pituitary,27200,53612
data/vtk/pituitary/Tr-pi_319.vtk,pituitary,49736,98796
data/vtk/pituitary/Tr-pi_32.vtk,pituitary,36092,71508
data/vtk/pituitary/Tr-pi_320.vtk,pituitary,23440,45720
data/vtk/pituitary/Tr-pi_321.vtk,pituitary,43697,86716
data/vtk/pituitary/Tr-pi_322.vtk,pituitary,31641,62612
data/vtk/pituitary/Tr-pi_323.vtk,pituitary,41334,81924
data/vtk/pituitary/Tr-pi_324.vtk,pituitary,53216,105900
data/vtk/pituitary/Tr-pi_325.vtk,pituitary,21350,42340
data/vtk/pituitary/Tr-pi_326.vtk,pituitary,18672,36664
data/vtk/pituitary/Tr-pi_327.vtk,pituitary,48437,95732
data/vtk/pituitary/Tr-pi_328.vtk,pituitary,7837,15276
data/vtk/pituitary/Tr-pi_329.vtk,pituitary,60934,120960
data/vtk/pituitary/Tr-pi_33.vtk,pituitary,31020,61208
data/vtk/pituitary/Tr-pi_330.vtk,pituitary,71484,142404
data/vtk/pituitary/Tr-pi_331.vtk,pituitary,67748,134592
data/vtk/pituitary/Tr-pi_332.vtk,pituitary,66086,131224
data/vtk/pituitary/Tr-pi_333.vtk,pituitary,22078,43660
data/vtk/pituitary/Tr-pi_334.vtk,pituitary,47310,94092
data/vtk/pituitary/Tr-pi_335.vtk,pituitary,31378,62128
data/vtk/pituitary/Tr-pi_336.vtk,pituitary,22996,45252
data/vtk/pituitary/Tr-pi_337.vtk,pituitary,48772,96676
data/vtk/pituitary/Tr-pi_338.vtk,pituitary,19796,38840
data/vtk/pituitary/Tr-pi_339.vtk,pituitary,21438,42188
data/vtk/pituitary/Tr-pi_34.vtk,pituitary,44372,87792
data/vtk/pituitary/Tr-pi_340.vtk,pituitary,30948,61244
data/vtk/pituitary/Tr-pi_341.vtk,pituitary,17916,35572
data/vtk/pituitary/Tr-pi_342.vtk,pituitary,20545,40216
data/vtk/pituitary/Tr-pi_343.vtk,pituitary,51689,102796
data/vtk/pituitary/Tr-pi_344.vtk,pituitary,35462,69848
data/vtk/pituitary/Tr-pi_345.vtk,pituitary,48234,95468
data/vtk/pituitary/Tr-pi_346.vtk,pituitary,43558,86552
data/vtk/pituitary/Tr-pi_347.vtk,pituitary,40166,79832
data/vtk/pituitary/Tr-pi_348.vtk,pituitary,38708,77004
data/vtk/pituitary/Tr-pi_349.vtk,pituitary,30576,60404
data/vtk/pituitary/Tr-pi_35.vtk,pituitary,38020,75008
data/vtk/pituitary/Tr-pi_350.vtk,pituitary,5291,10228
data/vtk/pituitary/Tr-pi_351.vtk,pituitary,44758,88832
data/vtk/pituitary/Tr-pi_352.vtk,pituitary,35507,70544
data/vtk/pituitary/Tr-pi_353.vtk,pituitary,50590,100540
data/vtk/pituitary/Tr-pi_354.vtk,pituitary,34770,68424
data/vtk/pituitary/Tr-pi_355.vtk,pituitary,4892,9584
data/vtk/pituitary/Tr-pi_356.vtk,pituitary,45088,88344
data/vtk/pituitary/Tr-pi_357.vtk,pituitary,55114,109436
data/vtk/pituitary/Tr-pi_358.vtk,pituitary,41750,82696
data/vtk/pituitary/Tr-pi_359.vtk,pituitary,47474,94092
data/vtk/pituitary/Tr-pi_36.vtk,pituitary,29376,57956
data/vtk/pituitary/Tr-pi_360.vtk,pituitary,47446,94324
data/vtk/pituitary/Tr-pi_361.vtk,pituitary,18990,37364
data/vtk/pituitary/Tr-pi_362.vtk,pituitary,41413,82016
data/vtk/pituitary/Tr-pi_363.vtk,pituitary,52970,105032
data/vtk/pituitary/Tr-pi_364.vtk,pituitary,37073,72412
data/vtk/pituitary/Tr-pi_365.vtk,pituitary,18888,36908
data/vtk/pituitary/Tr-pi_366.vtk,pituitary,14808,28944
data/vtk/pituitary/Tr-pi_367.vtk,pituitary,45602,90656
data/vtk/pituitary/Tr-pi_368.vtk,pituitary,42063,83332
data/vtk/pituitary/Tr-pi_369.vtk,pituitary,32536,64164
data/vtk/pituitary/Tr-pi_37.vtk,pituitary,32582,64316
data/vtk/pituitary/Tr-pi_370.vtk,pituitary,68280,135892
data/vtk/pituitary/Tr-pi_371.vtk,pituitary,13334,26016
data/vtk/pituitary/Tr-pi_372.vtk,pituitary,22216,43816
data/vtk/pituitary/Tr-pi_373.vtk,pituitary,35992,71272
data/vtk/pituitary/Tr-pi_374.vtk,pituitary,34648,68536
data/vtk/pituitary/Tr-pi_375.vtk,pituitary,34994,69272
data/vtk/pituitary/Tr-pi_376.vtk,pituitary,42778,84732
data/vtk/pituitary/Tr-pi_377.vtk,pituitary,51876,103084
data/vtk/pituitary/Tr-pi_378.vtk,pituitary,32522,64556
data/vtk/pituitary/Tr-pi_379.vtk,pituitary,30304,59956
data/vtk/pituitary/Tr-pi_38.vtk,pituitary,45162,89228
data/vtk/pituitary/Tr-pi_380.vtk,pituitary,64954,129448
data/vtk/pituitary/Tr-pi_381.vtk,pituitary,49090,97456
data/vtk/pituitary/Tr-pi_382.vtk,pituitary,116468,232264
data/vtk/pituitary/Tr-pi_383.vtk,pituitary,32596,64220
data/vtk/pituitary/Tr-pi_384.vtk,pituitary,116755,231784
data/vtk/pituitary/Tr-pi_385.vtk,pituitary,24306,47892
data/vtk/pituitary/Tr-pi_386.vtk,pituitary,46716,92772
data/vtk/pituitary/Tr-pi_387.vtk,pituitary,48432,95784
data/vtk/pituitary/Tr-pi_388.vtk,pituitary,46456,92312
data/vtk/pituitary/Tr-pi_389.vtk,pituitary,57366,113932
data/vtk/pituitary/Tr-pi_39.vtk,pituitary,37938,75312
data/vtk/pituitary/Tr-pi_390.vtk,pituitary,55936,111208
data/vtk/pituitary/Tr-pi_391.vtk,pituitary,994,1944
data/vtk/pituitary/Tr-pi_392.vtk,pituitary,54450,108012
data/vtk/pituitary/Tr-pi_393.vtk,pituitary,28471,56212
data/vtk/pituitary/Tr-pi_394.vtk,pituitary,20540,40464
data/vtk/pituitary/Tr-pi_395.vtk,pituitary,43986,87172
data/vtk/pituitary/Tr-pi_396.vtk,pituitary,65221,128556
data/vtk/pituitary/Tr-pi_397.vtk,pituitary,69612,138392
data/vtk/pituitary/Tr-pi_398.vtk,pituitary,58390,116072
data/vtk/pituitary/Tr-pi_399.vtk,pituitary,34874,68876
data/vtk/pituitary/Tr-pi_4.vtk,pituitary,24222,47724
data/vtk/pituitary/Tr-pi_40.vtk,pituitary,43226,85572
data/vtk/pituitary/Tr-pi_400.vtk,pituitary,27662,54724
data/vtk/pituitary/Tr-pi_401.vtk,pituitary,32105,63344
data/vtk/pituitary/Tr-pi_402.vtk,pituitary,48609,96464
data/vtk/pituitary/Tr-pi_403.vtk,pituitary,57272,113560
data/vtk/pituitary/Tr-pi_404.vtk,pituitary,50263,99452
data/vtk/pituitary/Tr-pi_405.vtk,pituitary,114518,227884
data/vtk/pituitary/Tr-pi_406.vtk,pituitary,51072,101348
data/vtk/pituitary/Tr-pi_407.vtk,pituitary,48692,96760
data/vtk/pituitary/Tr-pi_408.vtk,pituitary,12876,25136
data/vtk/pituitary/Tr-pi_409.vtk,pituitary,35074,69244
data/vtk/pituitary/Tr-pi_41.vtk,pituitary,45772,90720
data/vtk/pituitary/Tr-pi_410.vtk,pituitary,36752,72812
data/vtk/pituitary/Tr-pi_411.vtk,pituitary,50636,100404
data/vtk/pituitary/Tr-pi_412.vtk,pituitary,42892,84748
data/vtk/pituitary/Tr-pi_413.vtk,pituitary,69326,138008
data/vtk/pituitary/Tr-pi_414.vtk,pituitary,18908,36980
data/vtk/pituitary/Tr-pi_415.vtk,pituitary,21082,41392
data/vtk/pituitary/Tr-pi_416.vtk,pituitary,35556,70208
data/vtk/pituitary/Tr-pi_417.vtk,pituitary,13178,25720
data/vtk/pituitary/Tr-pi_418.vtk,pituitary,20498,40296
data/vtk/pituitary/Tr-pi_419.vtk,pituitary,46736,92888
data/vtk/pituitary/Tr-pi_42.vtk,pituitary,41962,83136
data/vtk/pituitary/Tr-pi_420.vtk,pituitary,18577,35760
data/vtk/pituitary/Tr-pi_421.vtk,pituitary,43819,87072
data/vtk/pituitary/Tr-pi_422.vtk,pituitary,27566,54452
data/vtk/pituitary/Tr-pi_423.vtk,pituitary,53600,106340
data/vtk/pituitary/Tr-pi_424.vtk,pituitary,57456,114136
data/vtk/pituitary/Tr-pi_425.vtk,pituitary,49359,97536
data/vtk/pituitary/Tr-pi_426.vtk,pituitary,27936,55040
data/vtk/pituitary/Tr-pi_427.vtk,pituitary,25790,51024
data/vtk/pituitary/Tr-pi_428.vtk,pituitary,16554,32388
data/vtk/pituitary/Tr-pi_429.vtk,pituitary,37832,75284
data/vtk/pituitary/Tr-pi_43.vtk,pituitary,11214,22000
data/vtk/pituitary/Tr-pi_430.vtk,pituitary,57371,113996
data/vtk/pituitary/Tr-pi_431.vtk,pituitary,36312,72256
data/vtk/pituitary/Tr-pi_432.vtk,pituitary,47208,94020
data/vtk/pituitary/Tr-pi_433.vtk,pituitary,31216,61836
data/vtk/pituitary/Tr-pi_434.vtk,pituitary,57272,113728
data/vtk/pituitary/Tr-pi_435.vtk,pituitary,27456,54272
data/vtk/pituitary/Tr-pi_436.vtk,pituitary,17034,33424
data/vtk/pituitary/Tr-pi_437.vtk,pituitary,18836,37072
data/vtk/pituitary/Tr-pi_438.vtk,pituitary,37720,74720
data/vtk/pituitary/Tr-pi_439.vtk,pituitary,44926,89324
data/vtk/pituitary/Tr-pi_44.vtk,pituitary,52556,104652
data/vtk/pituitary/Tr-pi_440.vtk,pituitary,35838,71188
data/vtk/pituitary/Tr-pi_441.vtk,pituitary,132682,264088
data/vtk/pituitary/Tr-pi_442.vtk,pituitary,21976,43316
data/vtk/pituitary/Tr-pi_443.vtk,pituitary,33806,67036
data/vtk/pituitary/Tr-pi_444.vtk,pituitary,39960,78848
data/vtk/pituitary/Tr-pi_445.vtk,pituitary,45436,90124
data/vtk/pituitary/Tr-pi_446.vtk,pituitary,39285,77148
data/vtk/pituitary/Tr-pi_447.vtk,pituitary,38631,76484
data/vtk/pituitary/Tr-pi_448.vtk,pituitary,40028,79264
data/vtk/pituitary/Tr-pi_449.vtk,pituitary,59392,117668
data/vtk/pituitary/Tr-pi_45.vtk,pituitary,38432,76516
data/vtk/pituitary/Tr-pi_450.vtk,pituitary,52182,103564
data/vtk/pituitary/Tr-pi_451.vtk,pituitary,30167,58920
data/vtk/pituitary/Tr-pi_452.vtk,pituitary,55105,109488
data/vtk/pituitary/Tr-pi_453.vtk,pituitary,44294,88036
data/vtk/pituitary/Tr-pi_454.vtk,pituitary,29636,58520
data/vtk/pituitary/Tr-pi_455.vtk,pituitary,19460,38340
data/vtk/pituitary/Tr-pi_456.vtk,pituitary,18204,35736
data/vtk/pituitary/Tr-pi_457.vtk,pituitary,15652,30752
data/vtk/pituitary/Tr-pi_458.vtk,pituitary,58032,115068
data/vtk/pituitary/Tr-pi_459.vtk,pituitary,51873,103252
data/vtk/pituitary/Tr-pi_46.vtk,pituitary,31482,62028
data/vtk/pituitary/Tr-pi_460.vtk,pituitary,64186,127880
data/vtk/pituitary/Tr-pi_461.vtk,pituitary,65164,128496
data/vtk/pituitary/Tr-pi_462.vtk,pituitary,1140,2224
data/vtk/pituitary/Tr-pi_463.vtk,pituitary,47828,94944
data/vtk/pituitary/Tr-pi_464.vtk,pituitary,36021,70828
data/vtk/pituitary/Tr-pi_465.vtk,pituitary,41075,81308
data/vtk/pituitary/Tr-pi_466.vtk,pituitary,9932,19336
data/vtk/pituitary/Tr-pi_467.vtk,pituitary,25414,49980
data/vtk/pituitary/Tr-pi_468.vtk,pituitary,51890,102760
data/vtk/pituitary/Tr-pi_469.vtk,pituitary,48172,95900
data/vtk/pituitary/Tr-pi_47.vtk,pituitary,23746,46732
data/vtk/pituitary/Tr-pi_470.vtk,pituitary,14270,28008
data/vtk/pituitary/Tr-pi_471.vtk,pituitary,10130,19728
data/vtk/pituitary/Tr-pi_472.vtk,pituitary,44444,88344
data/vtk/pituitary/Tr-pi_473.vtk,pituitary,51700,102836
data/vtk/pituitary/Tr-pi_474.vtk,pituitary,38292,75700
data/vtk/pituitary/Tr-pi_475.vtk,pituitary,22512,44188
data/vtk/pituitary/Tr-pi_476.vtk,pituitary,65221,128556
data/vtk/pituitary/Tr-pi_477.vtk,pituitary,38588,76280
data/vtk/pituitary/Tr-pi_478.vtk,pituitary,35952,71412
data/vtk/pituitary/Tr-pi_479.vtk,pituitary,45076,89600
data/vtk/pituitary/Tr-pi_48.vtk,pituitary,28392,55944
data/vtk/pituitary/Tr-pi_480.vtk,pituitary,69336,137036
data/vtk/pituitary/Tr-pi_481.vtk,pituitary,46815,92464
data/vtk/pituitary/Tr-pi_482.vtk,pituitary,41594,82532
data/vtk/pituitary/Tr-pi_483.vtk,pituitary,27813,54932
data/vtk/pituitary/Tr-pi_484.vtk,pituitary,37843,74556
data/vtk/pituitary/Tr-pi_485.vtk,pituitary,47064,93552
data/vtk/pituitary/Tr-pi_486.vtk,pituitary,35312,69332
data/vtk/pituitary/Tr-pi_487.vtk,pituitary,33412,66112
data/vtk/pituitary/Tr-pi_488.vtk,pituitary,38778,76816
data/vtk/pituitary/Tr-pi_489.vtk,pituitary,38741,76960
data/vtk/pituitary/Tr-pi_49.vtk,pituitary,19618,38592
data/vtk/pituitary/Tr-pi_490.vtk,pituitary,40380,80060
data/vtk/pituitary/Tr-pi_491.vtk,pituitary,49732,98676
data/vtk/pituitary/Tr-pi_492.vtk,pituitary,48771,96864
data/vtk/pituitary/Tr-pi_493.vtk,pituitary,16625,32628
data/vtk/pituitary/Tr-pi_494.vtk,pituitary,53912,106280
data/vtk/pituitary/Tr-pi_495.vtk,pituitary,50994,100852
data/vtk/pituitary/Tr-pi_496.vtk,pituitary,48182,95636
data/vtk/pituitary/Tr-pi_497.vtk,pituitary,45498,89960
data/vtk/pituitary/Tr-pi_498.vtk,pituitary,19790,38856
data/vtk/pituitary/Tr-pi_499.vtk,pituitary,3402,6656
data/vtk/pituitary/Tr-pi_5.vtk,pituitary,43346,86196
data/vtk/pituitary/Tr-pi_50.vtk,pituitary,35758,70840
data/vtk/pituitary/Tr-pi_500.vtk,pituitary,40110,79564
data/vtk/pituitary/Tr-pi_501.vtk,pituitary,40218,79564
data/vtk/pituitary/Tr-pi_502.vtk,pituitary,34182,67704
data/vtk/pituitary/Tr-pi_503.vtk,pituitary,22920,45164
data/vtk/pituitary/Tr-pi_504.vtk,pituitary,55702,110904
data/vtk/pituitary/Tr-pi_505.vtk,pituitary,53922,106992
data/vtk/pituitary/Tr-pi_506.vtk,pituitary,80295,159544
data/vtk/pituitary/Tr-pi_507.vtk,pituitary,49143,97000
data/vtk/pituitary/Tr-pi_508.vtk,pituitary,32478,64056
data/vtk/pituitary/Tr-pi_509.vtk,pituitary,48168,95636
data/vtk/pituitary/Tr-pi_51.vtk,pituitary,44642,88736
data/vtk/pituitary/Tr-pi_510.vtk,pituitary,55002,109456
data/vtk/pituitary/Tr-pi_511.vtk,pituitary,23448,46308
data/vtk/pituitary/Tr-pi_512.vtk,pituitary,12217,23960
data/vtk/pituitary/Tr-pi_513.vtk,pituitary,4732,9248
data/vtk/pituitary/Tr-pi_514.vtk,pituitary,33672,66860
data/vtk/pituitary/Tr-pi_515.vtk,pituitary,36752,72812
data/vtk/pituitary/Tr-pi_516.vtk,pituitary,70848,141120
data/vtk/pituitary/Tr-pi_517.vtk,pituitary,53028,105652
data/vtk/pituitary/Tr-pi_518.vtk,pituitary,35122,69456
data/vtk/pituitary/Tr-pi_519.vtk,pituitary,35614,70204
data/vtk/pituitary/Tr-pi_52.vtk,pituitary,35230,69972
data/vtk/pituitary/Tr-pi_520.vtk,pituitary,17678,34784
data/vtk/pituitary/Tr-pi_521.vtk,pituitary,16525,32436
data/vtk/pituitary/Tr-pi_522.vtk,pituitary,35590,70344
data/vtk/pituitary/Tr-pi_523.vtk,pituitary,48379,96016
data/vtk/pituitary/Tr-pi_524.vtk,pituitary,54308,107640
data/vtk/pituitary/Tr-pi_525.vtk,pituitary,43198,85640
data/vtk/pituitary/Tr-pi_526.vtk,pituitary,41730,82720
data/vtk/pituitary/Tr-pi_527.vtk,pituitary,9598,18756
data/vtk/pituitary/Tr-pi_528.vtk,pituitary,65164,128496
data/vtk/pituitary/Tr-pi_529.vtk,pituitary,36876,72952
data/vtk/pituitary/Tr-pi_53.vtk,pituitary,43087,85384
data/vtk/pituitary/Tr-pi_530.vtk,pituitary,36711,72440
data/vtk/pituitary/Tr-pi_531.vtk,pituitary,17479,34320
data/vtk/pituitary/Tr-pi_532.vtk,pituitary,48168,95448
data/vtk/pituitary/Tr-pi_533.vtk,pituitary,46210,91932
data/vtk/pituitary/Tr-pi_534.vtk,pituitary,53618,106320
data/vtk/pituitary/Tr-pi_535.vtk,pituitary,39120,76920
data/vtk/pituitary/Tr-pi_536.vtk,pituitary,43628,86732
data/vtk/pituitary/Tr-pi_537.vtk,pituitary,38102,75060
data/vtk/pituitary/Tr-pi_538.vtk,pituitary,44096,86948
data/vtk/pituitary/Tr-pi_539.vtk,pituitary,5908,11512
data/vtk/pituitary/Tr-pi_54.vtk,pituitary,49660,98180
data/vtk/pituitary/Tr-pi_540.vtk,pituitary,36002,71196
data/vtk/pituitary/Tr-pi_541.vtk,pituitary,67632,134152
data/vtk/pituitary/Tr-pi_542.vtk,pituitary,99289,197144
data/vtk/pituitary/Tr-pi_543.vtk,pituitary,62159,123340
data/vtk/pituitary/Tr-pi_544.vtk,pituitary,56816,112840
data/vtk/pituitary/Tr-pi_545.vtk,pituitary,11388,22328
data/vtk/pituitary/Tr-pi_546.vtk,pituitary,36618,72544
data/vtk/pituitary/Tr-pi_547.vtk,pituitary,43316,85836
data/vtk/pituitary/Tr-pi_548.vtk,pituitary,19694,38796
data/vtk/pituitary/Tr-pi_549.vtk,pituitary,39089,77316
data/vtk/pituitary/Tr-pi_55.vtk,pituitary,47956,95360
data/vtk/pituitary/Tr-pi_550.vtk,pituitary,41212,81852
data/vtk/pituitary/Tr-pi_551.vtk,pituitary,35104,69612
data/vtk/pituitary/Tr-pi_552.vtk,pituitary,45442,90320
data/vtk/pituitary/Tr-pi_553.vtk,pituitary,51479,102208
data/vtk/pituitary/Tr-pi_554.vtk,pituitary,37028,73372
data/vtk/pituitary/Tr-pi_555.vtk,pituitary,43694,86920
data/vtk/pituitary/Tr-pi_556.vtk,pituitary,11376,22320
data/vtk/pituitary/Tr-pi_557.vtk,pituitary,12372,24144
data/vtk/pituitary/Tr-pi_558.vtk,pituitary,38910,77424
data/vtk/pituitary/Tr-pi_559.vtk,pituitary,42732,84748
data/vtk/pituitary/Tr-pi_56.vtk,pituitary,30926,60932
data/vtk/pituitary/Tr-pi_560.vtk,pituitary,40707,80832
data/vtk/pituitary/Tr-pi_561.vtk,pituitary,44594,88224
data/vtk/pituitary/Tr-pi_562.vtk,pituitary,42342,83292
data/vtk/pituitary/Tr-pi_563.vtk,pituitary,14894,29304
data/vtk/pituitary/Tr-pi_564.vtk,pituitary,51664,102464
data/vtk/pituitary/Tr-pi_565.vtk,pituitary,40280,79816
data/vtk/pituitary/Tr-pi_566.vtk,pituitary,53912,106780
data/vtk/pituitary/Tr-pi_567.vtk,pituitary,45292,90036
data/vtk/pituitary/Tr-pi_568.vtk,pituitary,59492,118288
data/vtk/pituitary/Tr-pi_569.vtk,pituitary,40878,81052
data/vtk/pituitary/Tr-pi_57.vtk,pituitary,38725,76884
data/vtk/pituitary/Tr-pi_570.vtk,pituitary,37718,74672
data/vtk/pituitary/Tr-pi_571.vtk,pituitary,24322,47988
data/vtk/pituitary/Tr-pi_572.vtk,pituitary,39174,77868
data/vtk/pituitary/Tr-pi_573.vtk,pituitary,32142,63844
data/vtk/pituitary/Tr-pi_574.vtk,pituitary,37584,74392
data/vtk/pituitary/Tr-pi_575.vtk,pituitary,31000,61456
data/vtk/pituitary/Tr-pi_576.vtk,pituitary,51094,101656
data/vtk/pituitary/Tr-pi_577.vtk,pituitary,42013,83516
data/vtk/pituitary/Tr-pi_578.vtk,pituitary,17066,33616
data/vtk/pituitary/Tr-pi_579.vtk,pituitary,64138,127536
data/vtk/pituitary/Tr-pi_58.vtk,pituitary,12538,24584
data/vtk/pituitary/Tr-pi_580.vtk,pituitary,37802,74884
data/vtk/pituitary/Tr-pi_581.vtk,pituitary,21988,43212
data/vtk/pituitary/Tr-pi_582.vtk,pituitary,6396,12408
data/vtk/pituitary/Tr-pi_583.vtk,pituitary,42699,84448
data/vtk/pituitary/Tr-pi_584.vtk,pituitary,24732,48728
data/vtk/pituitary/Tr-pi_585.vtk,pituitary,37392,74448
data/vtk/pituitary/Tr-pi_586.vtk,pituitary,52572,104188
data/vtk/pituitary/Tr-pi_587.vtk,pituitary,40412,80116
data/vtk/pituitary/Tr-pi_588.vtk,pituitary,18876,37120
data/vtk/pituitary/Tr-pi_589.vtk,pituitary,37252,73608
data/vtk/pituitary/Tr-pi_59.vtk,pituitary,52590,104604
data/vtk/pituitary/Tr-pi_590.vtk,pituitary,50770,100588
data/vtk/pituitary/Tr-pi_591.vtk,pituitary,49839,98864
data/vtk/pituitary/Tr-pi_592.vtk,pituitary,48862,96968
data/vtk/pituitary/Tr-pi_593.vtk,pituitary,67914,135164
data/vtk/pituitary/Tr-pi_594.vtk,pituitary,30006,59456
data/vtk/pituitary/Tr-pi_595.vtk,pituitary,49269,97652
data/vtk/pituitary/Tr-pi_596.vtk,pituitary,16129,31512
data/vtk/pituitary/Tr-pi_597.vtk,pituitary,34876,68464
data/vtk/pituitary/Tr-pi_598.vtk,pituitary,53010,104976
